Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,City,Zip Code,State,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date,Year,Month,Month Name,Quarter,Shipping Days,Profit Margin %,Year-Month
2532,18373,2015-04-12,Critical,35,6608.24,0.09,Regular Air,2164.64,207.48,0.99,Tracy Poddar,Secaucus,07094,New Jersey,East,Corporate,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Small Box,0.55,2015-04-12,2015,4,April,Q2,0,32.75667953948403,2015-04
2186,15744,2013-03-20,Critical,16,838.81,0.09,Regular Air,290.77,55.48,6.79,Jas O'Carroll,Youngstown,44511,Ohio,East,Corporate,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Small Box,0.37,2013-03-21,2013,3,March,Q1,1,34.66458435164101,2013-03
7886,56418,2015-04-12,Critical,47,1613.84,0.09,Regular Air,226.76,34.76,8.22,John Lucas,Kent,44240,Ohio,East,Corporate,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,0.57,2015-04-13,2015,4,April,Q2,1,14.050959202894958,2015-04
4254,30279,2014-12-06,Critical,25,1412.98,0.1,Regular Air,324.96,60.97,4.5,Ellis Ballard,Hawthorne,07506,New Jersey,East,Corporate,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Small Box,0.56,2014-12-06,2014,12,December,Q4,0,22.998202380783876,2014-12
1043,7623,2012-10-27,Critical,32,3080.07,0.1,Regular Air,1480.15,104.85,4.65,Sheri Gordon,Rochester,14609,New York,East,Corporate,Office Supplies,Paper,Xerox 1941,Small Box,0.37,2012-10-28,2012,10,October,Q4,1,48.05572600622713,2012-10
2183,15718,2012-01-27,Critical,41,1863.02,0.03,Regular Air,360.63,43.98,8.99,Sean O'Donnell,Sandusky,44870,Ohio,East,Corporate,Office Supplies,Pens & Art Supplies,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Small Pack,0.58,2012-01-29,2012,1,January,Q1,2,19.357280115081963,2012-01
3547,25313,2015-08-21,Critical,19,418.7,0.05,Regular Air,22.88,22.01,5.53,Karl Brown,Rutland,05701,Vermont,East,Corporate,Office Supplies,Pens & Art Supplies,Boston 16801 Nautilus™ Battery Pencil Sharpener,Small Pack,0.59,2015-08-23,2015,8,August,Q3,2,5.4645330785765465,2015-08
7945,56768,2014-07-26,Critical,37,111.39,0.02,Regular Air,20.06,2.88,0.7,Giulietta Dortch,Easthampton,01027,MA,East,Corporate,Office Supplies,Pens & Art Supplies,Newell 335,Wrap Bag,0.56,2014-07-28,2014,7,July,Q3,2,18.008797917227756,2014-07
5414,38498,2015-04-27,Critical,1,43.9,0.02,Regular Air,-15.03,37.44,4.27,Grant Carroll,Fairmont,26554,West Virginia,East,Corporate,Office Supplies,Pens & Art Supplies,"Sanford Prismacolor® Professional Thick Lead Art Pencils, 36-Color Set",Wrap Bag,0.46,2015-04-30,2015,4,April,Q2,3,-34.23690205011389,2015-04
6819,48548,2014-03-25,Critical,3,13.71,0.03,Regular Air,-10.27,3.28,3.97,Astrea Jones,Dover,03820,New Hampshire,East,Corporate,Office Supplies,Pens & Art Supplies,Newell 337,Wrap Bag,0.56,2014-03-26,2014,3,March,Q1,1,-74.90882567469001,2014-03
7338,52291,2012-10-28,Critical,48,287.54,0.04,Regular Air,57.28,5.98,0.96,Michelle Tran,Edgewood,21040,Maryland,East,Corporate,Office Supplies,Pens & Art Supplies,Newell 315,Wrap Bag,0.6,2012-10-30,2012,10,October,Q4,2,19.920706684287403,2012-10
3351,24003,2012-10-30,Critical,49,87.44,0.06,Regular Air,1.33,1.76,0.7,Dan Campbell,Branford,06405,Connecticut,East,Corporate,Office Supplies,Pens & Art Supplies,Newell 310,Wrap Bag,0.56,2012-11-01,2012,10,October,Q4,2,1.5210430009149132,2012-10
2184,15718,2012-01-27,Critical,50,55.89,0.06,Regular Air,-3.05,1.14,0.7,Sean O'Donnell,Sandusky,44870,Ohio,East,Corporate,Office Supplies,Rubber Bands,OIC Thumb-Tacks,Wrap Bag,0.38,2012-01-30,2012,1,January,Q1,3,-5.457147969225264,2012-01
3532,25152,2015-10-15,Critical,29,195.21,0.07,Regular Air,16.4,7.08,2.35,Matt Connell,Massillon,44646,Ohio,East,Corporate,Office Supplies,Pens & Art Supplies,SANFORD Major Accent™ Highlighters,Wrap Bag,0.47,2015-10-17,2015,10,October,Q4,2,8.4012089544593,2015-10
2622,18951,2014-06-28,Critical,16,61.5,0.09,Regular Air,-16.27,3.98,2.97,Astrea Jones,Bangor,04401,Maine,East,Corporate,Office Supplies,Paper,Unpadded Memo Slips,Wrap Bag,0.35,2014-06-29,2014,6,June,Q2,1,-26.455284552845526,2014-06
2834,20451,2015-05-25,Critical,6,53.72,0.1,Regular Air,2.82,8.95,2.01,Bill Overfelt,Cuyahoga Falls,44221,Ohio,East,Corporate,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Wrap Bag,0.39,2015-05-27,2015,5,May,Q2,2,5.249441548771407,2015-05
5756,40866,2013-05-22,High,3,907.18,0.06,Regular Air,-236.6,300.65,24.49,Rick Duston,Westerly,02891,Rhode Island,East,Corporate,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Large Box,0.52,2013-05-23,2013,5,May,Q2,1,-26.08082188760775,2013-05
1511,10919,2013-03-26,High,42,2040.95,0.07,Regular Air,-1231.87,48.91,35.0,Ross DeVincentis,Glen Burnie,21061,Maryland,East,Corporate,Office Supplies,Storage & Organization,Tennsco Industrial Shelving,Large Box,0.83,2013-03-26,2013,3,March,Q1,0,-60.357676572184516,2013-03
3997,28515,2013-06-29,High,33,750.86,0.0,Regular Air,302.124,21.38,2.99,Frank Atkinson,New London,06320,Connecticut,East,Corporate,Office Supplies,Binders and Binder Accessories,Acco D-Ring Binder w/DublLock®,Small Box,0.36,2013-06-30,2013,6,June,Q2,1,40.237061502810114,2013-06
7104,50692,2013-09-16,High,28,327.95,0.0,Regular Air,43.6815,10.98,5.14,Shirley Schmidt,Scarsdale,10583,New York,East,Corporate,Office Supplies,Binders and Binder Accessories,GBC Imprintable Covers,Small Box,0.36,2013-09-18,2013,9,September,Q3,2,13.319560908675104,2013-09
5280,37572,2013-08-02,High,22,123.95,0.01,Regular Air,2.4225,5.34,2.99,Jas O'Carroll,Willoughby,44094,Ohio,East,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box,0.38,2013-08-04,2013,8,August,Q3,2,1.9544171036708347,2013-08
5311,37792,2014-12-28,High,49,183.08,0.01,Regular Air,82.49,3.69,0.5,Eleni McCrary,Ludlow,01056,MA,East,Corporate,Office Supplies,Labels,Avery 501,Small Box,0.38,2014-12-30,2014,12,December,Q4,2,45.05680576797028,2014-12
2109,15078,2013-11-08,High,33,207.01,0.01,Regular Air,-36.9,5.78,4.96,Katherine Nockton,Kettering,45429,Ohio,East,Corporate,Office Supplies,Paper,Xerox 1899,Small Box,0.36,2013-11-09,2013,11,November,Q4,1,-17.82522583450075,2013-11
6028,42693,2012-04-03,High,33,2118.26,0.01,Regular Air,554.22,59.76,9.71,Dave Brooks,Wheeling,26003,West Virginia,East,Corporate,Office Supplies,Storage & Organization,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Small Box,0.57,2012-04-05,2012,4,April,Q2,2,26.16392699668596,2012-04
2052,14662,2014-11-15,High,48,257.75,0.02,Regular Air,-66.26,4.98,4.75,Karl Brown,Foxborough,02035,MA,East,Corporate,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Small Box,0.36,2014-11-16,2014,11,November,Q4,1,-25.707080504364697,2014-11
3726,26630,2013-11-26,High,9,65.67,0.02,Regular Air,-35.2,6.48,7.37,Logan Haushalter,New City,10956,New York,East,Corporate,Office Supplies,Paper,Xerox 210,Small Box,0.37,2013-11-28,2013,11,November,Q4,2,-53.60134003350085,2013-11
7820,55908,2012-05-22,High,44,1844.97,0.03,Regular Air,807.3810000000001,42.8,2.99,Tom Stivers,Annapolis,21403,Maryland,East,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Small Box,0.36,2012-05-23,2012,5,May,Q2,1,43.761199369095436,2012-05
2438,17698,2015-05-13,High,40,609.4,0.04,Regular Air,-89.2285,15.28,10.91,Michael Kennedy,Waterville,04901,Maine,East,Corporate,Office Supplies,Binders and Binder Accessories,Recycled Premium Regency Composition Covers,Small Box,0.36,2015-05-14,2015,5,May,Q2,1,-14.64202494256646,2015-05
3090,22151,2013-07-30,High,20,515.37,0.04,Regular Air,9.8175,24.92,12.98,Beth Thompson,Drexel Hill,19026,Pennsylvania,East,Corporate,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box,0.39,2013-07-31,2013,7,July,Q3,1,1.9049420804470574,2013-07
8066,57542,2012-08-21,High,23,1256.29,0.04,Regular Air,517.03,55.48,6.79,John Lucas,Kettering,45429,Ohio,East,Corporate,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Small Box,0.37,2012-08-23,2012,8,August,Q3,2,41.155306497703556,2012-08
4577,32608,2015-05-22,High,20,1361.91,0.05,Regular Air,312.52,70.97,3.5,Xylona Price,Bowling Green,43402,Ohio,East,Corporate,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,0.59,2015-05-24,2015,5,May,Q2,2,22.947184468870923,2015-05
7524,53730,2015-12-29,High,40,181.8,0.05,Regular Air,-144.739,4.54,5.83,Shirley Schmidt,Scarsdale,10583,New York,East,Corporate,Office Supplies,Binders and Binder Accessories,"Avery® Durable Plastic 1"" Binders",Small Box,0.36,2015-12-30,2015,12,December,Q4,1,-79.61441144114411,2015-12
6942,49575,2013-12-15,High,12,507.44,0.05,Regular Air,170.901,42.8,2.99,Kalyca Meade,Monroeville,15146,Pennsylvania,East,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Small Box,0.36,2013-12-16,2013,12,December,Q4,1,33.67905565189974,2013-12
7636,54659,2014-08-14,High,38,262.9,0.06,Regular Air,-41.98,6.68,5.2,Carol Adams,Reisterstown,21136,Maryland,East,Corporate,Office Supplies,Paper,Xerox 1977,Small Box,0.37,2014-08-14,2014,8,August,Q3,0,-15.96804868771396,2014-08
4705,33510,2014-12-01,High,11,449.79,0.06,Regular Air,13.21,40.99,17.48,Vivek Grady,Upper Arlington,43221,Ohio,East,Corporate,Office Supplies,Paper,Xerox 1893,Small Box,0.36,2014-12-01,2014,12,December,Q4,0,2.9369261210787254,2014-12
8053,57479,2014-03-14,High,37,132.12,0.07,Regular Air,54.78,3.75,0.5,Amy Cox,West Mifflin,15122,Pennsylvania,East,Corporate,Office Supplies,Labels,Avery 496,Small Box,0.37,2014-03-15,2014,3,March,Q1,1,41.462306993642144,2014-03
1163,8480,2014-01-28,High,11,76.36,0.07,Regular Air,-58.4,6.48,8.74,Robert Marley,Mentor,44060,Ohio,East,Corporate,Office Supplies,Paper,Xerox 1984,Small Box,0.36,2014-01-30,2014,1,January,Q1,2,-76.47983237297014,2014-01
2436,17698,2015-05-13,High,43,1883.82,0.08,Regular Air,528.77,44.01,3.5,Michael Kennedy,Maplewood,07040,New Jersey,East,Corporate,Office Supplies,Appliances,Acco Smartsocket® Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Small Box,0.59,2015-05-15,2015,5,May,Q2,2,28.069029949782887,2015-05
5880,41728,2012-09-29,High,28,23106.46,0.08,Regular Air,9527.471500000001,896.99,19.99,Alejandro Grove,Cincinnati,45231,Ohio,East,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL300 Electric Binding System,Small Box,0.38,2012-10-01,2012,9,September,Q3,2,41.23293442613019,2012-09
6174,43751,2015-06-27,High,43,621.44,0.08,Regular Air,-130.96,15.14,4.53,Michael Kennedy,Colchester,05439,Vermont,East,Corporate,Office Supplies,Storage & Organization,Eldon® Gobal File Keepers,Small Box,0.81,2015-06-29,2015,6,June,Q2,2,-21.07363542739444,2015-06
2606,18849,2015-08-05,High,6,751.71,0.09,Regular Air,50.83,131.12,0.99,Deanra Eno,Lawrence,01841,MA,East,Corporate,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece® HOMEOFFICE Power Control Center,Small Box,0.55,2015-08-05,2015,8,August,Q3,0,6.761916164478323,2015-08
7372,52519,2015-04-29,High,6,120.38,0.09,Regular Air,-29.77,20.48,6.32,Bill Eplett,Binghamton,13905,New York,East,Corporate,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,Small Box,0.58,2015-05-01,2015,4,April,Q2,2,-24.73002159827214,2015-04
2406,17414,2015-06-29,High,32,347.93,0.1,Regular Air,34.29,11.34,5.01,Katherine Nockton,Kenmore,14217,New York,East,Corporate,Office Supplies,Paper,Xerox 188,Small Box,0.36,2015-07-01,2015,6,June,Q2,2,9.855430690081338,2015-06
8069,57570,2015-09-28,High,15,675.23,0.1,Regular Air,204.08,48.04,7.23,Daniel Raglin,Rutland,05701,Vermont,East,Corporate,Office Supplies,Paper,Xerox 1885,Small Box,0.37,2015-09-30,2015,9,September,Q3,2,30.223775602387338,2015-09
1186,8677,2015-10-07,High,38,1610.76,0.1,Regular Air,-8.67,43.57,16.36,Speros Goranitis,Hudson,03051,New Hampshire,East,Corporate,Office Supplies,Storage & Organization,"Trav-L-File Heavy-Duty Shuttle II, Black",Small Box,0.55,2015-10-09,2015,10,October,Q4,2,-0.538255233554347,2015-10
2714,19616,2014-12-21,High,3,92.31,0.0,Regular Air,-28.95,28.15,6.17,Katherine Nockton,Lancaster,43130,Ohio,East,Corporate,Office Supplies,Pens & Art Supplies,"Boston Model 1800 Electric Pencil Sharpener, Gray",Small Pack,0.55,2014-12-22,2014,12,December,Q4,1,-31.361715957101072,2014-12
6533,46497,2015-06-19,High,30,630.54,0.03,Regular Air,-30.07,20.15,8.99,Jane Waco,Xenia,45385,Ohio,East,Corporate,Office Supplies,Pens & Art Supplies,Boston 19500 Mighty Mite Electric Pencil Sharpener,Small Pack,0.58,2015-06-20,2015,6,June,Q2,1,-4.768928220255654,2015-06
5397,38370,2014-04-02,High,50,169.13,0.0,Regular Air,43.05,3.14,1.14,Sean O'Donnell,Springfield,45503,Ohio,East,Corporate,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",Wrap Bag,0.4,2014-04-04,2014,4,April,Q2,2,25.453792940341746,2014-04
1564,11271,2014-10-17,High,46,157.87,0.0,Regular Air,-115.8,3.28,3.97,Berenike Kampe,Lawrence,01840,MA,East,Corporate,Office Supplies,Pens & Art Supplies,Newell 337,Wrap Bag,0.56,2014-10-19,2014,10,October,Q4,2,-73.35149173370495,2014-10
6513,46368,2015-04-24,High,48,166.13,0.0,Regular Air,-119.16,3.28,3.97,Cynthia Voltz,Cherry Hill,08002,New Jersey,East,Corporate,Office Supplies,Pens & Art Supplies,Newell 337,Wrap Bag,0.56,2015-04-26,2015,4,April,Q2,2,-71.72696081382051,2015-04
2846,20486,2014-03-04,High,42,163.98,0.01,Regular Air,55.73,3.85,0.7,Alejandro Grove,Canton,44708,Ohio,East,Corporate,Office Supplies,Pens & Art Supplies,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Wrap Bag,0.44,2014-03-05,2014,3,March,Q1,1,33.98585193316258,2014-03
2699,19523,2014-11-29,High,44,155.78,0.04,Regular Air,-10.0,3.6,2.2,Jim Sink,Harrisburg,17112,Pennsylvania,East,Corporate,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Wrap Bag,0.39,2014-11-30,2014,11,November,Q4,1,-6.4193092823212226,2014-11
2053,14662,2014-11-15,High,24,39.69,0.05,Regular Air,-1.78,1.68,1.0,Karl Brown,Seymour,06478,Connecticut,East,Corporate,Office Supplies,Pens & Art Supplies,Prang Dustless Chalk Sticks,Wrap Bag,0.35,2014-11-16,2014,11,November,Q4,1,-4.4847568657092465,2014-11
3903,27841,2015-09-16,High,33,67.85,0.05,Regular Air,1.05,2.1,0.7,Caroline Jumper,White Plains,10605,New York,East,Corporate,Office Supplies,Pens & Art Supplies,"Sanford EarthWrite® Recycled Pencils, Medium Soft, #2",Wrap Bag,0.57,2015-09-18,2015,9,September,Q3,2,1.5475313190862199,2015-09
2845,20486,2014-03-04,High,34,306.3,0.07,Regular Air,18.73,9.27,4.39,Alejandro Grove,Canton,44708,Ohio,East,Corporate,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Wrap Bag,0.38,2014-03-05,2014,3,March,Q1,1,6.114920013059092,2014-03
5425,38532,2015-07-17,High,44,128.22,0.07,Regular Air,16.51,2.94,0.7,Pamela Coakley,Mentor,44060,Ohio,East,Corporate,Office Supplies,Pens & Art Supplies,Newell 338,Wrap Bag,0.58,2015-07-19,2015,7,July,Q3,2,12.87630634846358,2015-07
5847,41476,2013-05-30,High,48,92.25,0.07,Regular Air,-104.8,1.86,2.58,Mark Cousins,Sharon,16146,Pennsylvania,East,Corporate,Office Supplies,Rubber Bands,"Super Bands, 12/Pack",Wrap Bag,0.82,2013-05-31,2013,5,May,Q2,1,-113.60433604336042,2013-05
6897,49190,2015-12-11,High,4,28.04,0.09,Regular Air,-4.45,6.88,2.0,Evan Henry,Essex Junction,05451,Vermont,East,Corporate,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Wrap Bag,0.39,2015-12-12,2015,12,December,Q4,1,-15.870185449358063,2015-12
5310,37792,2014-12-28,High,14,36.74,0.09,Regular Air,-5.36,2.78,0.97,Eleni McCrary,Dover,07801,New Jersey,East,Corporate,Office Supplies,Pens & Art Supplies,Newell 339,Wrap Bag,0.59,2014-12-29,2014,12,December,Q4,1,-14.589003810560698,2014-12
6959,49762,2014-06-14,High,35,99.13,0.09,Regular Air,23.74,2.94,0.81,Fred Chung,East Meadow,11554,New York,East,Corporate,Office Supplies,Pens & Art Supplies,Prang Colored Pencils,Wrap Bag,0.4,2014-06-16,2014,6,June,Q2,2,23.94835065066075,2014-06
3061,21922,2012-11-10,High,49,157.47,0.09,Regular Air,8.07,3.28,0.98,Jason Fortune,Huntington,25705,West Virginia,East,Corporate,Office Supplies,Pens & Art Supplies,Newell 329,Wrap Bag,0.59,2012-11-12,2012,11,November,Q4,2,5.124785673461612,2012-11
6512,46341,2012-12-16,High,23,39.13,0.1,Regular Air,-23.14,1.68,1.57,Astrea Jones,Newark,07101,New Jersey,East,Corporate,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,2012-12-17,2012,12,December,Q4,1,-59.136212624584715,2012-12
6982,49892,2014-02-09,Low,26,171.14,0.02,Regular Air,-1172.75,4.48,49.0,Bill Eplett,Binghamton,13905,New York,East,Corporate,Office Supplies,Appliances,Hoover Portapower™ Portable Vacuum,Large Box,0.6,2014-02-09,2014,2,February,Q1,0,-685.2576837676756,2014-02
4445,31682,2013-03-08,Low,42,3186.77,0.09,Regular Air,455.42,76.72,19.95,Carlos Meador,Walpole,02032,MA,East,Corporate,Office Supplies,Appliances,Honeywell Enviracaire® Portable Air Cleaner for up to 8 x 10 Room,Large Box,0.54,2013-03-17,2013,3,March,Q1,9,14.290959184377913,2013-03
3328,23782,2013-01-09,Low,7,169.75,0.09,Regular Air,-194.85,20.34,35.0,Justin MacKendrick,Hicksville,11801,New York,East,Corporate,Office Supplies,Storage & Organization,Tennsco Commercial Shelving,Large Box,0.84,2013-01-14,2013,1,January,Q1,5,-114.78645066273931,2013-01
1078,7936,2013-04-04,Low,15,183.43,0.06,Regular Air,-41.86,12.44,6.27,Pete Takahito,Edgewood,21040,Maryland,East,Corporate,Office Supplies,Storage & Organization,Eldon Simplefile® Box Office®,Medium Box,0.57,2013-04-09,2013,4,April,Q2,5,-22.82069454287739,2013-04
3020,21729,2015-12-06,Low,28,120.98,0.0,Regular Air,-92.851,4.13,5.34,Xylona Price,Boardman,44512,Ohio,East,Corporate,Office Supplies,Binders and Binder Accessories,ACCOHIDE® Binder by Acco,Small Box,0.38,2015-12-10,2015,12,December,Q4,4,-76.74904942965779,2015-12
1284,9347,2015-08-09,Low,31,131.2,0.01,Regular Air,-107.98,3.95,5.13,Michelle Tran,Cumberland,21501,Maryland,East,Corporate,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk",Small Box,0.59,2015-08-18,2015,8,August,Q3,9,-82.30182926829269,2015-08
7211,51463,2014-12-16,Low,4,28.34,0.01,Regular Air,-18.55,4.98,7.44,Liz Willingham,Ithaca,14853,New York,East,Corporate,Office Supplies,Paper,Xerox 1922,Small Box,0.36,2014-12-25,2014,12,December,Q4,9,-65.45518701482005,2014-12
5514,39078,2012-06-22,Low,26,175.27,0.01,Regular Air,-33.67,6.48,5.14,Matt Connell,Medina,44256,Ohio,East,Corporate,Office Supplies,Paper,Xerox 23,Small Box,0.37,2012-06-24,2012,6,June,Q2,2,-19.210361157071944,2012-06
6168,43745,2013-10-31,Low,43,2433.53,0.02,Regular Air,946.7,54.48,0.99,Laurel Elliston,East Massapequa,11758,New York,East,Corporate,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster™ Power Centers,Small Box,0.57,2013-10-31,2013,10,October,Q4,0,38.90233529070938,2013-10
7899,56514,2015-02-10,Low,3,110.0,0.02,Regular Air,-24.426,30.98,11.63,Shirley Daniels,Rome,13440,New York,East,Corporate,Office Supplies,Binders and Binder Accessories,GBC Linen Binding Covers,Small Box,0.37,2015-02-17,2015,2,February,Q1,7,-22.205454545454543,2015-02
3864,27557,2015-02-07,Low,18,56.13,0.02,Regular Air,-58.47,2.88,5.33,Robert Marley,Middletown,45042,Ohio,East,Corporate,Office Supplies,Labels,Avery File Folder Labels,Small Box,0.36,2015-02-12,2015,2,February,Q1,5,-104.16889363976483,2015-02
7900,56514,2015-02-10,Low,35,186.89,0.02,Regular Air,-153.2,4.98,7.54,Shirley Daniels,Rome,13440,New York,East,Corporate,Office Supplies,Paper,Xerox 1961,Small Box,0.38,2015-02-17,2015,2,February,Q1,7,-81.97335330943336,2015-02
5905,41861,2013-11-25,Low,24,475.9,0.02,Regular Air,110.44,19.98,5.97,Kalyca Meade,Monroeville,15146,Pennsylvania,East,Corporate,Office Supplies,Paper,Xerox 1936,Small Box,0.38,2013-11-27,2013,11,November,Q4,2,23.206555999159487,2013-11
1453,10470,2015-05-04,Low,8,137.26,0.03,Regular Air,-54.6135,15.99,13.18,Guy Phonely,Dublin,43017,Ohio,East,Corporate,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,0.37,2015-05-11,2015,5,May,Q2,7,-39.78835786099374,2015-05
3836,27335,2013-11-05,Low,23,67.47,0.03,Regular Air,-100.6,2.66,6.35,Karl Brown,Boston,02110,MA,East,Corporate,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,Small Box,0.36,2013-11-05,2013,11,November,Q4,0,-149.1033051726693,2013-11
7165,51140,2015-09-14,Low,28,132.01,0.04,Regular Air,-93.12,4.37,5.15,Sean O'Donnell,Springfield,45503,Ohio,East,Corporate,Office Supplies,Appliances,"Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags",Small Box,0.59,2015-09-14,2015,9,September,Q3,0,-70.540110597682,2015-09
